symbol,earnigs_date
DTIL,2013-11-16
PFHD,2013-11-16
CFRX,2013-11-16
SIC,2013-11-16
UTSI,2013-11-16
AIRI,2013-11-16
PLXP,2013-11-16
NMTR,2013-11-16
FSI,2013-11-16
XBIO,2013-11-16
WFTIQ,2013-11-16
DKNG,2013-11-16
JD,2013-11-15
VFC,2013-11-15
ATNM,2013-11-15
HTHIY,2013-11-15
TGTX,2013-11-15
TGS,2013-11-15
PBF,2013-11-15
MAG,2013-11-15
TOELY,2013-11-15
JAPAY,2013-11-15
OCPNY,2013-11-15
SZKMY,2013-11-15
FUJHY,2013-11-15
MKTAY,2013-11-15
ASEKY,2013-11-15
AACAY,2013-11-15
CBPO,2013-11-15
PORBF,2013-11-15
LX,2013-11-15
IMVT,2013-11-15
TOPCF,2013-11-15
GVA,2013-11-15
STML,2013-11-15
CYD,2013-11-15
PBFX,2013-11-15
CTK,2013-11-15
DTIL,2013-11-15
PFHD,2013-11-15
CFRX,2013-11-15
SIC,2013-11-15
UTSI,2013-11-15
AIRI,2013-11-15
PLXP,2013-11-15
NMTR,2013-11-15
FSI,2013-11-15
XBIO,2013-11-15
WFTIQ,2013-11-15
DKNG,2013-11-15
JD,2013-11-14
VFC,2013-11-14
ATNM,2013-11-14
HTHIY,2013-11-14
TGTX,2013-11-14
TGS,2013-11-14
PBF,2013-11-14
MAG,2013-11-14
TOELY,2013-11-14
JAPAY,2013-11-14
OCPNY,2013-11-14
SZKMY,2013-11-14
FUJHY,2013-11-14
MKTAY,2013-11-14
ASEKY,2013-11-14
AACAY,2013-11-14
CBPO,2013-11-14
PORBF,2013-11-14
LX,2013-11-14
IMVT,2013-11-14
TOPCF,2013-11-14
GVA,2013-11-14
STML,2013-11-14
CYD,2013-11-14
PBFX,2013-11-14
CTK,2013-11-14
DTIL,2013-11-14
PFHD,2013-11-14
CFRX,2013-11-14
SIC,2013-11-14
UTSI,2013-11-14
AIRI,2013-11-14
PLXP,2013-11-14
NMTR,2013-11-14
FSI,2013-11-14
XBIO,2013-11-14
WFTIQ,2013-11-14
DKNG,2013-11-14
JD,2013-11-13
VFC,2013-11-13
ATNM,2013-11-13
HTHIY,2013-11-13
TGTX,2013-11-13
TGS,2013-11-13
PBF,2013-11-13
MAG,2013-11-13
TOELY,2013-11-13
JAPAY,2013-11-13
OCPNY,2013-11-13
SZKMY,2013-11-13
FUJHY,2013-11-13
MKTAY,2013-11-13
ASEKY,2013-11-13
AACAY,2013-11-13
CBPO,2013-11-13
PORBF,2013-11-13
LX,2013-11-13
IMVT,2013-11-13
TOPCF,2013-11-13
GVA,2013-11-13
STML,2013-11-13
CYD,2013-11-13
PBFX,2013-11-13
CTK,2013-11-13
DTIL,2013-11-13
PFHD,2013-11-13
CFRX,2013-11-13
SIC,2013-11-13
UTSI,2013-11-13
AIRI,2013-11-13
PLXP,2013-11-13
NMTR,2013-11-13
FSI,2013-11-13
XBIO,2013-11-13
WFTIQ,2013-11-13
DKNG,2013-11-13
JD,2013-11-12
VFC,2013-11-12
ATNM,2013-11-12
HTHIY,2013-11-12
TGTX,2013-11-12
TGS,2013-11-12
PBF,2013-11-12
MAG,2013-11-12
TOELY,2013-11-12
JAPAY,2013-11-12
OCPNY,2013-11-12
SZKMY,2013-11-12
FUJHY,2013-11-12
MKTAY,2013-11-12
ASEKY,2013-11-12
AACAY,2013-11-12
CBPO,2013-11-12
PORBF,2013-11-12
LX,2013-11-12
IMVT,2013-11-12
TOPCF,2013-11-12
GVA,2013-11-12
STML,2013-11-12
CYD,2013-11-12
PBFX,2013-11-12
CTK,2013-11-12
DTIL,2013-11-12
PFHD,2013-11-12
CFRX,2013-11-12
SIC,2013-11-12
UTSI,2013-11-12
AIRI,2013-11-12
PLXP,2013-11-12
NMTR,2013-11-12
FSI,2013-11-12
XBIO,2013-11-12
WFTIQ,2013-11-12
DKNG,2013-11-12
JD,2013-11-11
VFC,2013-11-11
ATNM,2013-11-11
HTHIY,2013-11-11
TGTX,2013-11-11
TGS,2013-11-11
PBF,2013-11-11
MAG,2013-11-11
TOELY,2013-11-11
JAPAY,2013-11-11
OCPNY,2013-11-11
SZKMY,2013-11-11
FUJHY,2013-11-11
MKTAY,2013-11-11
ASEKY,2013-11-11
AACAY,2013-11-11
CBPO,2013-11-11
PORBF,2013-11-11
LX,2013-11-11
IMVT,2013-11-11
TOPCF,2013-11-11
GVA,2013-11-11
STML,2013-11-11
CYD,2013-11-11
PBFX,2013-11-11
CTK,2013-11-11
DTIL,2013-11-11
PFHD,2013-11-11
CFRX,2013-11-11
SIC,2013-11-11
UTSI,2013-11-11
AIRI,2013-11-11
PLXP,2013-11-11
NMTR,2013-11-11
FSI,2013-11-11
XBIO,2013-11-11
WFTIQ,2013-11-11
DKNG,2013-11-11
JD,2013-11-10
VFC,2013-11-10
ATNM,2013-11-10
HTHIY,2013-11-10
TGTX,2013-11-10
TGS,2013-11-10
PBF,2013-11-10
MAG,2013-11-10
TOELY,2013-11-10
JAPAY,2013-11-10
OCPNY,2013-11-10
SZKMY,2013-11-10
FUJHY,2013-11-10
MKTAY,2013-11-10
ASEKY,2013-11-10
AACAY,2013-11-10
CBPO,2013-11-10
PORBF,2013-11-10
LX,2013-11-10
IMVT,2013-11-10
TOPCF,2013-11-10
GVA,2013-11-10
STML,2013-11-10
CYD,2013-11-10
PBFX,2013-11-10
CTK,2013-11-10
DTIL,2013-11-10
PFHD,2013-11-10
CFRX,2013-11-10
SIC,2013-11-10
UTSI,2013-11-10
AIRI,2013-11-10
PLXP,2013-11-10
NMTR,2013-11-10
FSI,2013-11-10
XBIO,2013-11-10
WFTIQ,2013-11-10
DKNG,2013-11-10
JD,2013-11-09
VFC,2013-11-09
ATNM,2013-11-09
HTHIY,2013-11-09
TGTX,2013-11-09
TGS,2013-11-09
PBF,2013-11-09
MAG,2013-11-09
TOELY,2013-11-09
JAPAY,2013-11-09
OCPNY,2013-11-09
SZKMY,2013-11-09
FUJHY,2013-11-09
MKTAY,2013-11-09
ASEKY,2013-11-09
AACAY,2013-11-09
CBPO,2013-11-09
PORBF,2013-11-09
LX,2013-11-09
IMVT,2013-11-09
TOPCF,2013-11-09
GVA,2013-11-09
STML,2013-11-09
CYD,2013-11-09
PBFX,2013-11-09
CTK,2013-11-09
DTIL,2013-11-09
PFHD,2013-11-09
CFRX,2013-11-09
SIC,2013-11-09
UTSI,2013-11-09
AIRI,2013-11-09
PLXP,2013-11-09
NMTR,2013-11-09
FSI,2013-11-09
XBIO,2013-11-09
WFTIQ,2013-11-09
DKNG,2013-11-09
JD,2013-11-08
VFC,2013-11-08
ATNM,2013-11-08
HTHIY,2013-11-08
TGTX,2013-11-08
TGS,2013-11-08
PBF,2013-11-08
MAG,2013-11-08
TOELY,2013-11-08
JAPAY,2013-11-08
OCPNY,2013-11-08
SZKMY,2013-11-08
FUJHY,2013-11-08
MKTAY,2013-11-08
ASEKY,2013-11-08
AACAY,2013-11-08
CBPO,2013-11-08
PORBF,2013-11-08
LX,2013-11-08
IMVT,2013-11-08
TOPCF,2013-11-08
GVA,2013-11-08
STML,2013-11-08
CYD,2013-11-08
PBFX,2013-11-08
CTK,2013-11-08
DTIL,2013-11-08
PFHD,2013-11-08
CFRX,2013-11-08
SIC,2013-11-08
UTSI,2013-11-08
AIRI,2013-11-08
PLXP,2013-11-08
NMTR,2013-11-08
FSI,2013-11-08
XBIO,2013-11-08
WFTIQ,2013-11-08
DKNG,2013-11-08
JD,2013-11-07
VFC,2013-11-07
ATNM,2013-11-07
HTHIY,2013-11-07
TGTX,2013-11-07
TGS,2013-11-07
PBF,2013-11-07
MAG,2013-11-07
TOELY,2013-11-07
JAPAY,2013-11-07
OCPNY,2013-11-07
SZKMY,2013-11-07
FUJHY,2013-11-07
MKTAY,2013-11-07
ASEKY,2013-11-07
AACAY,2013-11-07
CBPO,2013-11-07
PORBF,2013-11-07
LX,2013-11-07
IMVT,2013-11-07
TOPCF,2013-11-07
GVA,2013-11-07
STML,2013-11-07
CYD,2013-11-07
PBFX,2013-11-07
CTK,2013-11-07
DTIL,2013-11-07
PFHD,2013-11-07
CFRX,2013-11-07
SIC,2013-11-07
UTSI,2013-11-07
AIRI,2013-11-07
PLXP,2013-11-07
NMTR,2013-11-07
FSI,2013-11-07
XBIO,2013-11-07
WFTIQ,2013-11-07
DKNG,2013-11-07
JD,2013-11-06
VFC,2013-11-06
ATNM,2013-11-06
HTHIY,2013-11-06
TGTX,2013-11-06
TGS,2013-11-06
PBF,2013-11-06
MAG,2013-11-06
TOELY,2013-11-06
JAPAY,2013-11-06
OCPNY,2013-11-06
SZKMY,2013-11-06
FUJHY,2013-11-06
MKTAY,2013-11-06
ASEKY,2013-11-06
AACAY,2013-11-06
CBPO,2013-11-06
PORBF,2013-11-06
LX,2013-11-06
IMVT,2013-11-06
TOPCF,2013-11-06
GVA,2013-11-06
STML,2013-11-06
CYD,2013-11-06
PBFX,2013-11-06
CTK,2013-11-06
DTIL,2013-11-06
PFHD,2013-11-06
CFRX,2013-11-06
SIC,2013-11-06
UTSI,2013-11-06
AIRI,2013-11-06
PLXP,2013-11-06
NMTR,2013-11-06
FSI,2013-11-06
XBIO,2013-11-06
WFTIQ,2013-11-06
DKNG,2013-11-06
JD,2013-11-05
VFC,2013-11-05
ATNM,2013-11-05
HTHIY,2013-11-05
TGTX,2013-11-05
TGS,2013-11-05
PBF,2013-11-05
MAG,2013-11-05
TOELY,2013-11-05
JAPAY,2013-11-05
OCPNY,2013-11-05
SZKMY,2013-11-05
FUJHY,2013-11-05
MKTAY,2013-11-05
ASEKY,2013-11-05
AACAY,2013-11-05
CBPO,2013-11-05
PORBF,2013-11-05
LX,2013-11-05
IMVT,2013-11-05
TOPCF,2013-11-05
GVA,2013-11-05
STML,2013-11-05
CYD,2013-11-05
PBFX,2013-11-05
CTK,2013-11-05
DTIL,2013-11-05
PFHD,2013-11-05
CFRX,2013-11-05
SIC,2013-11-05
UTSI,2013-11-05
AIRI,2013-11-05
PLXP,2013-11-05
NMTR,2013-11-05
FSI,2013-11-05
XBIO,2013-11-05
WFTIQ,2013-11-05
DKNG,2013-11-05
JD,2013-11-04
VFC,2013-11-04
ATNM,2013-11-04
HTHIY,2013-11-04
TGTX,2013-11-04
TGS,2013-11-04
PBF,2013-11-04
MAG,2013-11-04
TOELY,2013-11-04
JAPAY,2013-11-04
OCPNY,2013-11-04
SZKMY,2013-11-04
FUJHY,2013-11-04
MKTAY,2013-11-04
ASEKY,2013-11-04
AACAY,2013-11-04
CBPO,2013-11-04
PORBF,2013-11-04
LX,2013-11-04
IMVT,2013-11-04
TOPCF,2013-11-04
GVA,2013-11-04
STML,2013-11-04
CYD,2013-11-04
PBFX,2013-11-04
CTK,2013-11-04
DTIL,2013-11-04
PFHD,2013-11-04
CFRX,2013-11-04
SIC,2013-11-04
UTSI,2013-11-04
AIRI,2013-11-04
PLXP,2013-11-04
NMTR,2013-11-04
FSI,2013-11-04
XBIO,2013-11-04
WFTIQ,2013-11-04
DKNG,2013-11-04
JD,2013-11-03
VFC,2013-11-03
ATNM,2013-11-03
HTHIY,2013-11-03
TGTX,2013-11-03
TGS,2013-11-03
PBF,2013-11-03
MAG,2013-11-03
TOELY,2013-11-03
JAPAY,2013-11-03
OCPNY,2013-11-03
SZKMY,2013-11-03
FUJHY,2013-11-03
MKTAY,2013-11-03
ASEKY,2013-11-03
AACAY,2013-11-03
CBPO,2013-11-03
PORBF,2013-11-03
LX,2013-11-03
IMVT,2013-11-03
TOPCF,2013-11-03
GVA,2013-11-03
STML,2013-11-03
CYD,2013-11-03
PBFX,2013-11-03
CTK,2013-11-03
DTIL,2013-11-03
PFHD,2013-11-03
CFRX,2013-11-03
SIC,2013-11-03
UTSI,2013-11-03
AIRI,2013-11-03
PLXP,2013-11-03
NMTR,2013-11-03
FSI,2013-11-03
XBIO,2013-11-03
WFTIQ,2013-11-03
DKNG,2013-11-03
JD,2013-11-02
VFC,2013-11-02
ATNM,2013-11-02
HTHIY,2013-11-02
TGTX,2013-11-02
TGS,2013-11-02
PBF,2013-11-02
MAG,2013-11-02
TOELY,2013-11-02
JAPAY,2013-11-02
OCPNY,2013-11-02
SZKMY,2013-11-02
FUJHY,2013-11-02
MKTAY,2013-11-02
ASEKY,2013-11-02
AACAY,2013-11-02
CBPO,2013-11-02
PORBF,2013-11-02
LX,2013-11-02
IMVT,2013-11-02
TOPCF,2013-11-02
GVA,2013-11-02
STML,2013-11-02
CYD,2013-11-02
PBFX,2013-11-02
CTK,2013-11-02
DTIL,2013-11-02
PFHD,2013-11-02
CFRX,2013-11-02
SIC,2013-11-02
UTSI,2013-11-02
AIRI,2013-11-02
PLXP,2013-11-02
NMTR,2013-11-02
FSI,2013-11-02
XBIO,2013-11-02
WFTIQ,2013-11-02
DKNG,2013-11-02
JD,2013-11-01
VFC,2013-11-01
ATNM,2013-11-01
HTHIY,2013-11-01
TGTX,2013-11-01
TGS,2013-11-01
PBF,2013-11-01
MAG,2013-11-01
TOELY,2013-11-01
JAPAY,2013-11-01
OCPNY,2013-11-01
SZKMY,2013-11-01
FUJHY,2013-11-01
MKTAY,2013-11-01
ASEKY,2013-11-01
AACAY,2013-11-01
CBPO,2013-11-01
PORBF,2013-11-01
LX,2013-11-01
IMVT,2013-11-01
TOPCF,2013-11-01
GVA,2013-11-01
STML,2013-11-01
CYD,2013-11-01
PBFX,2013-11-01
CTK,2013-11-01
DTIL,2013-11-01
PFHD,2013-11-01
CFRX,2013-11-01
SIC,2013-11-01
UTSI,2013-11-01
AIRI,2013-11-01
PLXP,2013-11-01
NMTR,2013-11-01
FSI,2013-11-01
XBIO,2013-11-01
WFTIQ,2013-11-01
DKNG,2013-11-01
JD,2013-10-31
VFC,2013-10-31
ATNM,2013-10-31
HTHIY,2013-10-31
TGTX,2013-10-31
TGS,2013-10-31
PBF,2013-10-31
MAG,2013-10-31
TOELY,2013-10-31
JAPAY,2013-10-31
OCPNY,2013-10-31
SZKMY,2013-10-31
FUJHY,2013-10-31
MKTAY,2013-10-31
ASEKY,2013-10-31
AACAY,2013-10-31
CBPO,2013-10-31
PORBF,2013-10-31
LX,2013-10-31
IMVT,2013-10-31
TOPCF,2013-10-31
GVA,2013-10-31
STML,2013-10-31
CYD,2013-10-31
PBFX,2013-10-31
CTK,2013-10-31
DTIL,2013-10-31
PFHD,2013-10-31
CFRX,2013-10-31
SIC,2013-10-31
UTSI,2013-10-31
AIRI,2013-10-31
PLXP,2013-10-31
NMTR,2013-10-31
FSI,2013-10-31
XBIO,2013-10-31
WFTIQ,2013-10-31
DKNG,2013-10-31
JD,2013-10-30
VFC,2013-10-30
ATNM,2013-10-30
HTHIY,2013-10-30
TGTX,2013-10-30
TGS,2013-10-30
PBF,2013-10-30
MAG,2013-10-30
TOELY,2013-10-30
JAPAY,2013-10-30
OCPNY,2013-10-30
SZKMY,2013-10-30
FUJHY,2013-10-30
MKTAY,2013-10-30
ASEKY,2013-10-30
AACAY,2013-10-30
CBPO,2013-10-30
PORBF,2013-10-30
LX,2013-10-30
IMVT,2013-10-30
TOPCF,2013-10-30
GVA,2013-10-30
STML,2013-10-30
CYD,2013-10-30
PBFX,2013-10-30
CTK,2013-10-30
DTIL,2013-10-30
PFHD,2013-10-30
CFRX,2013-10-30
SIC,2013-10-30
UTSI,2013-10-30
AIRI,2013-10-30
PLXP,2013-10-30
NMTR,2013-10-30
FSI,2013-10-30
XBIO,2013-10-30
WFTIQ,2013-10-30
DKNG,2013-10-30
JD,2013-10-29
VFC,2013-10-29
ATNM,2013-10-29
HTHIY,2013-10-29
TGTX,2013-10-29
TGS,2013-10-29
PBF,2013-10-29
MAG,2013-10-29
TOELY,2013-10-29
JAPAY,2013-10-29
OCPNY,2013-10-29
SZKMY,2013-10-29
FUJHY,2013-10-29
MKTAY,2013-10-29
ASEKY,2013-10-29
AACAY,2013-10-29
CBPO,2013-10-29
PORBF,2013-10-29
LX,2013-10-29
IMVT,2013-10-29
TOPCF,2013-10-29
GVA,2013-10-29
STML,2013-10-29
CYD,2013-10-29
PBFX,2013-10-29
CTK,2013-10-29
DTIL,2013-10-29
PFHD,2013-10-29
CFRX,2013-10-29
SIC,2013-10-29
UTSI,2013-10-29
AIRI,2013-10-29
PLXP,2013-10-29
NMTR,2013-10-29
FSI,2013-10-29
XBIO,2013-10-29
WFTIQ,2013-10-29
DKNG,2013-10-29
JD,2013-10-28
VFC,2013-10-28
ATNM,2013-10-28
HTHIY,2013-10-28
TGTX,2013-10-28
TGS,2013-10-28
PBF,2013-10-28
MAG,2013-10-28
TOELY,2013-10-28
JAPAY,2013-10-28
OCPNY,2013-10-28
SZKMY,2013-10-28
FUJHY,2013-10-28
MKTAY,2013-10-28
ASEKY,2013-10-28
AACAY,2013-10-28
CBPO,2013-10-28
PORBF,2013-10-28
LX,2013-10-28
IMVT,2013-10-28
TOPCF,2013-10-28
GVA,2013-10-28
STML,2013-10-28
CYD,2013-10-28
PBFX,2013-10-28
CTK,2013-10-28
DTIL,2013-10-28
PFHD,2013-10-28
CFRX,2013-10-28
SIC,2013-10-28
UTSI,2013-10-28
AIRI,2013-10-28
PLXP,2013-10-28
NMTR,2013-10-28
FSI,2013-10-28
XBIO,2013-10-28
WFTIQ,2013-10-28
DKNG,2013-10-28
JD,2013-10-27
VFC,2013-10-27
ATNM,2013-10-27
HTHIY,2013-10-27
TGTX,2013-10-27
TGS,2013-10-27
PBF,2013-10-27
MAG,2013-10-27
TOELY,2013-10-27
JAPAY,2013-10-27
OCPNY,2013-10-27
SZKMY,2013-10-27
FUJHY,2013-10-27
MKTAY,2013-10-27
ASEKY,2013-10-27
AACAY,2013-10-27
CBPO,2013-10-27
PORBF,2013-10-27
LX,2013-10-27
IMVT,2013-10-27
TOPCF,2013-10-27
GVA,2013-10-27
STML,2013-10-27
CYD,2013-10-27
PBFX,2013-10-27
CTK,2013-10-27
DTIL,2013-10-27
PFHD,2013-10-27
CFRX,2013-10-27
SIC,2013-10-27
UTSI,2013-10-27
AIRI,2013-10-27
PLXP,2013-10-27
NMTR,2013-10-27
FSI,2013-10-27
XBIO,2013-10-27
WFTIQ,2013-10-27
DKNG,2013-10-27
JD,2013-10-26
VFC,2013-10-26
ATNM,2013-10-26
HTHIY,2013-10-26
TGTX,2013-10-26
TGS,2013-10-26
PBF,2013-10-26
MAG,2013-10-26
TOELY,2013-10-26
JAPAY,2013-10-26
OCPNY,2013-10-26
SZKMY,2013-10-26
FUJHY,2013-10-26
MKTAY,2013-10-26
ASEKY,2013-10-26
AACAY,2013-10-26
CBPO,2013-10-26
PORBF,2013-10-26
LX,2013-10-26
IMVT,2013-10-26
TOPCF,2013-10-26
GVA,2013-10-26
STML,2013-10-26
CYD,2013-10-26
PBFX,2013-10-26
CTK,2013-10-26
DTIL,2013-10-26
PFHD,2013-10-26
CFRX,2013-10-26
SIC,2013-10-26
UTSI,2013-10-26
AIRI,2013-10-26
PLXP,2013-10-26
NMTR,2013-10-26
FSI,2013-10-26
XBIO,2013-10-26
WFTIQ,2013-10-26
DKNG,2013-10-26
JD,2013-10-25
VFC,2013-10-25
ATNM,2013-10-25
HTHIY,2013-10-25
TGTX,2013-10-25
TGS,2013-10-25
PBF,2013-10-25
MAG,2013-10-25
TOELY,2013-10-25
JAPAY,2013-10-25
OCPNY,2013-10-25
SZKMY,2013-10-25
FUJHY,2013-10-25
MKTAY,2013-10-25
ASEKY,2013-10-25
AACAY,2013-10-25
CBPO,2013-10-25
PORBF,2013-10-25
LX,2013-10-25
IMVT,2013-10-25
TOPCF,2013-10-25
GVA,2013-10-25
STML,2013-10-25
CYD,2013-10-25
PBFX,2013-10-25
CTK,2013-10-25
DTIL,2013-10-25
PFHD,2013-10-25
CFRX,2013-10-25
SIC,2013-10-25
UTSI,2013-10-25
AIRI,2013-10-25
PLXP,2013-10-25
NMTR,2013-10-25
FSI,2013-10-25
XBIO,2013-10-25
WFTIQ,2013-10-25
DKNG,2013-10-25
JD,2013-10-24
VFC,2013-10-24
ATNM,2013-10-24
HTHIY,2013-10-24
TGTX,2013-10-24
TGS,2013-10-24
PBF,2013-10-24
MAG,2013-10-24
TOELY,2013-10-24
JAPAY,2013-10-24
OCPNY,2013-10-24
SZKMY,2013-10-24
FUJHY,2013-10-24
MKTAY,2013-10-24
ASEKY,2013-10-24
AACAY,2013-10-24
CBPO,2013-10-24
PORBF,2013-10-24
LX,2013-10-24
IMVT,2013-10-24
TOPCF,2013-10-24
GVA,2013-10-24
STML,2013-10-24
CYD,2013-10-24
PBFX,2013-10-24
CTK,2013-10-24
DTIL,2013-10-24
PFHD,2013-10-24
CFRX,2013-10-24
SIC,2013-10-24
UTSI,2013-10-24
AIRI,2013-10-24
PLXP,2013-10-24
NMTR,2013-10-24
FSI,2013-10-24
XBIO,2013-10-24
WFTIQ,2013-10-24
DKNG,2013-10-24
JD,2013-10-23
VFC,2013-10-23
ATNM,2013-10-23
HTHIY,2013-10-23
TGTX,2013-10-23
TGS,2013-10-23
PBF,2013-10-23
MAG,2013-10-23
TOELY,2013-10-23
JAPAY,2013-10-23
OCPNY,2013-10-23
SZKMY,2013-10-23
FUJHY,2013-10-23
MKTAY,2013-10-23
ASEKY,2013-10-23
AACAY,2013-10-23
CBPO,2013-10-23
PORBF,2013-10-23
LX,2013-10-23
IMVT,2013-10-23
TOPCF,2013-10-23
GVA,2013-10-23
STML,2013-10-23
CYD,2013-10-23
PBFX,2013-10-23
CTK,2013-10-23
DTIL,2013-10-23
PFHD,2013-10-23
CFRX,2013-10-23
SIC,2013-10-23
UTSI,2013-10-23
AIRI,2013-10-23
PLXP,2013-10-23
NMTR,2013-10-23
FSI,2013-10-23
XBIO,2013-10-23
WFTIQ,2013-10-23
DKNG,2013-10-23
JD,2013-10-22
VFC,2013-10-22
ATNM,2013-10-22
HTHIY,2013-10-22
TGTX,2013-10-22
TGS,2013-10-22
PBF,2013-10-22
MAG,2013-10-22
TOELY,2013-10-22
JAPAY,2013-10-22
OCPNY,2013-10-22
SZKMY,2013-10-22
FUJHY,2013-10-22
MKTAY,2013-10-22
ASEKY,2013-10-22
AACAY,2013-10-22
CBPO,2013-10-22
PORBF,2013-10-22
LX,2013-10-22
IMVT,2013-10-22
TOPCF,2013-10-22
GVA,2013-10-22
STML,2013-10-22
CYD,2013-10-22
PBFX,2013-10-22
CTK,2013-10-22
DTIL,2013-10-22
PFHD,2013-10-22
CFRX,2013-10-22
SIC,2013-10-22
UTSI,2013-10-22
AIRI,2013-10-22
PLXP,2013-10-22
NMTR,2013-10-22
FSI,2013-10-22
XBIO,2013-10-22
WFTIQ,2013-10-22
DKNG,2013-10-22
JD,2013-10-21
VFC,2013-10-21
ATNM,2013-10-21
HTHIY,2013-10-21
TGTX,2013-10-21
TGS,2013-10-21
PBF,2013-10-21
MAG,2013-10-21
TOELY,2013-10-21
JAPAY,2013-10-21
OCPNY,2013-10-21
SZKMY,2013-10-21
FUJHY,2013-10-21
MKTAY,2013-10-21
ASEKY,2013-10-21
AACAY,2013-10-21
CBPO,2013-10-21
PORBF,2013-10-21
LX,2013-10-21
IMVT,2013-10-21
TOPCF,2013-10-21
GVA,2013-10-21
STML,2013-10-21
CYD,2013-10-21
PBFX,2013-10-21
CTK,2013-10-21
DTIL,2013-10-21
PFHD,2013-10-21
CFRX,2013-10-21
SIC,2013-10-21
UTSI,2013-10-21
AIRI,2013-10-21
PLXP,2013-10-21
NMTR,2013-10-21
FSI,2013-10-21
XBIO,2013-10-21
WFTIQ,2013-10-21
DKNG,2013-10-21
JD,2013-10-20
VFC,2013-10-20
ATNM,2013-10-20
HTHIY,2013-10-20
TGTX,2013-10-20
TGS,2013-10-20
PBF,2013-10-20
MAG,2013-10-20
TOELY,2013-10-20
JAPAY,2013-10-20
OCPNY,2013-10-20
SZKMY,2013-10-20
FUJHY,2013-10-20
MKTAY,2013-10-20
ASEKY,2013-10-20
AACAY,2013-10-20
CBPO,2013-10-20
PORBF,2013-10-20
LX,2013-10-20
IMVT,2013-10-20
TOPCF,2013-10-20
GVA,2013-10-20
STML,2013-10-20
CYD,2013-10-20
PBFX,2013-10-20
CTK,2013-10-20
DTIL,2013-10-20
PFHD,2013-10-20
CFRX,2013-10-20
SIC,2013-10-20
UTSI,2013-10-20
AIRI,2013-10-20
PLXP,2013-10-20
NMTR,2013-10-20
FSI,2013-10-20
XBIO,2013-10-20
WFTIQ,2013-10-20
DKNG,2013-10-20
JD,2013-10-19
VFC,2013-10-19
ATNM,2013-10-19
HTHIY,2013-10-19
TGTX,2013-10-19
TGS,2013-10-19
PBF,2013-10-19
MAG,2013-10-19
TOELY,2013-10-19
JAPAY,2013-10-19
OCPNY,2013-10-19
SZKMY,2013-10-19
FUJHY,2013-10-19
MKTAY,2013-10-19
ASEKY,2013-10-19
AACAY,2013-10-19
CBPO,2013-10-19
PORBF,2013-10-19
LX,2013-10-19
IMVT,2013-10-19
TOPCF,2013-10-19
GVA,2013-10-19
STML,2013-10-19
CYD,2013-10-19
PBFX,2013-10-19
CTK,2013-10-19
DTIL,2013-10-19
PFHD,2013-10-19
CFRX,2013-10-19
SIC,2013-10-19
UTSI,2013-10-19
AIRI,2013-10-19
PLXP,2013-10-19
NMTR,2013-10-19
FSI,2013-10-19
XBIO,2013-10-19
WFTIQ,2013-10-19
DKNG,2013-10-19
JD,2013-10-18
VFC,2013-10-18
ATNM,2013-10-18
HTHIY,2013-10-18
TGTX,2013-10-18
TGS,2013-10-18
PBF,2013-10-18
MAG,2013-10-18
TOELY,2013-10-18
JAPAY,2013-10-18
OCPNY,2013-10-18
SZKMY,2013-10-18
FUJHY,2013-10-18
MKTAY,2013-10-18
ASEKY,2013-10-18
AACAY,2013-10-18
CBPO,2013-10-18
PORBF,2013-10-18
LX,2013-10-18
IMVT,2013-10-18
TOPCF,2013-10-18
GVA,2013-10-18
STML,2013-10-18
CYD,2013-10-18
PBFX,2013-10-18
CTK,2013-10-18
DTIL,2013-10-18
PFHD,2013-10-18
CFRX,2013-10-18
SIC,2013-10-18
UTSI,2013-10-18
AIRI,2013-10-18
PLXP,2013-10-18
NMTR,2013-10-18
FSI,2013-10-18
XBIO,2013-10-18
WFTIQ,2013-10-18
DKNG,2013-10-18
JD,2013-10-17
VFC,2013-10-17
ATNM,2013-10-17
HTHIY,2013-10-17
TGTX,2013-10-17
TGS,2013-10-17
PBF,2013-10-17
MAG,2013-10-17
TOELY,2013-10-17
JAPAY,2013-10-17
OCPNY,2013-10-17
SZKMY,2013-10-17
FUJHY,2013-10-17
MKTAY,2013-10-17
ASEKY,2013-10-17
AACAY,2013-10-17
CBPO,2013-10-17
PORBF,2013-10-17
LX,2013-10-17
IMVT,2013-10-17
TOPCF,2013-10-17
GVA,2013-10-17
STML,2013-10-17
CYD,2013-10-17
PBFX,2013-10-17
CTK,2013-10-17
DTIL,2013-10-17
PFHD,2013-10-17
CFRX,2013-10-17
SIC,2013-10-17
UTSI,2013-10-17
AIRI,2013-10-17
PLXP,2013-10-17
NMTR,2013-10-17
FSI,2013-10-17
XBIO,2013-10-17
WFTIQ,2013-10-17
DKNG,2013-10-17
JD,2013-10-16
VFC,2013-10-16
ATNM,2013-10-16
HTHIY,2013-10-16
TGTX,2013-10-16
TGS,2013-10-16
PBF,2013-10-16
MAG,2013-10-16
TOELY,2013-10-16
JAPAY,2013-10-16
OCPNY,2013-10-16
SZKMY,2013-10-16
FUJHY,2013-10-16
MKTAY,2013-10-16
ASEKY,2013-10-16
AACAY,2013-10-16
CBPO,2013-10-16
PORBF,2013-10-16
LX,2013-10-16
IMVT,2013-10-16
TOPCF,2013-10-16
GVA,2013-10-16
STML,2013-10-16
CYD,2013-10-16
PBFX,2013-10-16
CTK,2013-10-16
